"('portion', 'said')"
"('said', 'panel')"
"('panel', 'generally')"
"('generally', 'enclosed')"
"('enclosed', 'covering')"
"('covering', 'membrane')"
"('membrane', 'perineum')"
"('perineum', 'protecting')"
"('protecting', 'device')"
"('device', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'covering')"
"('covering', 'member')"
"('member', 'said')"
"('said', 'panel')"
"('panel', 'slit')"
"('slit', 'extending')"
"('extending', 'therethrough')"
"('therethrough', 'wherein')"
"('wherein', 'said')"
"('said', 'middle')"
"('middle', 'portion')"
"('portion', 'may')"
"('may', 'selectively')"
"('selectively', 'extended')"
"('extended', 'said')"
"('said', 'slit')"
"('slit', 'removed')"
"('removed', 'said')"
"('said', 'covering')"
"('covering', 'membrane')"
"('membrane', 'perineum')"
"('perineum', 'protecting')"
"('protecting', 'device')"
"('device', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'covering')"
"('covering', 'membrane')"
"('membrane', 'comprises')"
"('comprises', 'cloth')"
"('cloth', 'material')"
"('material', 'said')"
"('said', 'panel')"
"('panel', 'width')"
"('width', 'generally')"
"('generally', 'inches')"
"('inches', 'inches')"
"('inches', 'length')"
"('length', 'generally')"
"('generally', 'inches')"
"('inches', 'inches')"
"('inches', 'height')"
"('height', 'generally')"
"('generally', 'inch')"
"('inch', 'inches')"
"('inches', 'perineum')"
"('perineum', 'protecting')"
"('protecting', 'device')"
"('device', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'first')"
"('first', 'second')"
"('second', 'loop')"
"('loop', 'members')"
"('members', 'comprises')"
"('comprises', 'elongate')"
"('elongate', 'flexible')"
"('flexible', 'member')"
"('member', 'said')"
"('said', 'elongate')"
"('elongate', 'flexible')"
"('flexible', 'member')"
"('member', 'comprising')"
"('comprising', 'elastomeric')"
"('elastomeric', 'material')"
"('material', 'perineum')"
"('perineum', 'protecting')"
"('protecting', 'device')"
"('device', 'protecting')"
"('protecting', 'perineum')"
"('perineum', 'males')"
"('males', 'riding')"
"('riding', 'bicycle')"
"('bicycle', 'prevent')"
"('prevent', 'damage')"
"('damage', 'penile')"
"('penile', 'artery')"
"('artery', 'said')"
"('said', 'device')"
"('device', 'comprising')"
"('comprising', 'panel')"
"('panel', 'said')"
"('said', 'panel')"
"('panel', 'front')"
"('front', 'edge')"
"('edge', 'back')"
"('back', 'edge')"
"('edge', 'first')"
"('first', 'side')"
"('side', 'edge')"
"('edge', 'back')"
"('back', 'side')"
"('side', 'edge')"
"('edge', 'said')"
"('said', 'panel')"
"('panel', 'middle')"
"('middle', 'portion')"
"('portion', 'said')"
"('said', 'middle')"
"('middle', 'portion')"
"('portion', 'comprising')"
"('comprising', 'cushioning')"
"('cushioning', 'material')"
"('material', 'said')"
"('said', 'cushioning')"
"('cushioning', 'material')"
"('material', 'comprising')"
"('comprising', 'foamed')"
"('foamed', 'elastomeric')"
"('elastomeric', 'material')"
"('material', 'said')"
"('said', 'middle')"
"('middle', 'portion')"
"('portion', 'generally')"
"('generally', 'enclosed')"
"('enclosed', 'covering')"
"('covering', 'membrane')"
"('membrane', 'said')"
"('said', 'covering')"
"('covering', 'member')"
"('member', 'slit')"
"('slit', 'extending')"
"('extending', 'therethrough')"
"('therethrough', 'said')"
"('said', 'slit')"
"('slit', 'generally')"
"('generally', 'positioned')"
"('positioned', 'adjacent')"
"('adjacent', 'said')"
"('said', 'front')"
"('front', 'edge')"
"('edge', 'said')"
"('said', 'panel')"
"('panel', 'orientated')"
"('orientated', 'generally')"
"('generally', 'parallel')"
"('parallel', 'said')"
"('said', 'front')"
"('front', 'edge')"
"('edge', 'wherein')"
"('wherein', 'said')"
"('said', 'middle')"
"('middle', 'portion')"
"('portion', 'may')"
"('may', 'selectively')"
"('selectively', 'extended')"
"('extended', 'said')"
"('said', 'slit')"
"('slit', 'removed')"
"('removed', 'said')"
"('said', 'covering')"
"('covering', 'membrane')"
"('membrane', 'said')"
"('said', 'covering')"
"('covering', 'membrane')"
"('membrane', 'comprising')"
"('comprising', 'cloth')"
"('cloth', 'material')"
"('material', 'said')"
"('said', 'panel')"
"('panel', 'width')"
"('width', 'generally')"
"('generally', 'inches')"
"('inches', 'inches')"
"('inches', 'length')"
"('length', 'generally')"
"('generally', 'inches')"
"('inches', 'inches')"
"('inches', 'height')"
"('height', 'generally')"
"('generally', 'inch')"
"('inch', 'inches')"
"('inches', 'securing')"
"('securing', 'means')"
"('means', 'removably')"
"('removably', 'abutting')"
"('abutting', 'said')"
"('said', 'panel')"
"('panel', 'perineum')"
"('perineum', 'said')"
"('said', 'securing')"
"('securing', 'means')"
"('means', 'comprising')"
"('comprising', 'first')"
"('first', 'loop')"
"('loop', 'member')"
"('member', 'said')"
"('said', 'first')"
"('first', 'loop')"
"('loop', 'member')"
"('member', 'first')"
"('first', 'end')"
"('end', 'second')"
"('second', 'end')"
"('end', 'said')"
"('said', 'first')"
"('first', 'end')"
"('end', 'securely')"
"('securely', 'attached')"
"('attached', 'said')"
"('said', 'first')"
"('first', 'side')"
"('side', 'edge')"
"('edge', 'positioned')"
"('positioned', 'generally')"
"('generally', 'adjacent')"
"('adjacent', 'said')"
"('said', 'front')"
"('front', 'edge')"
"('edge', 'said')"
"('said', 'second')"
"('second', 'end')"
"('end', 'securely')"
"('securely', 'attached')"
"('attached', 'said')"
"('said', 'first')"
"('first', 'side')"
"('side', 'edge')"
"('edge', 'positioned')"
"('positioned', 'generally')"
"('generally', 'adjacent')"
"('adjacent', 'said')"
"('said', 'back')"
"('back', 'edge')"
"('edge', 'second')"
"('second', 'loop')"
"('loop', 'member')"
"('member', 'said')"
"('said', 'second')"
"('second', 'loop')"
"('loop', 'member')"
"('member', 'first')"
"('first', 'end')"
"('end', 'second')"
"('second', 'end')"
"('end', 'said')"
"('said', 'first')"
"('first', 'end')"
"('end', 'securely')"
"('securely', 'attached')"
"('attached', 'said')"
"('said', 'second')"
"('second', 'side')"
"('side', 'edge')"
"('edge', 'positioned')"
"('positioned', 'generally')"
"('generally', 'adjacent')"
"('adjacent', 'said')"
"('said', 'front')"
"('front', 'edge')"
"('edge', 'said')"
"('said', 'second')"
"('second', 'end')"
"('end', 'securely')"
"('securely', 'attached')"
"('attached', 'said')"
"('said', 'second')"
"('second', 'side')"
"('side', 'edge')"
"('edge', 'positioned')"
"('positioned', 'generally')"
"('generally', 'adjacent')"
"('adjacent', 'said')"
"('said', 'back')"
"('back', 'edge')"
"('edge', 'said')"
"('said', 'first')"
"('first', 'second')"
"('second', 'loop')"
"('loop', 'members')"
"('members', 'comprising')"
"('comprising', 'elongate')"
"('elongate', 'flexible')"
"('flexible', 'member')"
"('member', 'said')"
"('said', 'elongate')"
"('elongate', 'flexible')"
"('flexible', 'member')"
"('member', 'comprising')"
"('comprising', 'elastomeric')"
"('elastomeric', 'material')"
"('material', 'perineum')"
"('perineum', 'protecting')"
"('protecting', 'device')"
"('device', 'protecting')"
"('protecting', 'perineum')"
"('perineum', 'males')"
"('males', 'riding')"
"('riding', 'bicycle')"
"('bicycle', 'prevent')"
"('prevent', 'damage')"
"('damage', 'penile')"
"('penile', 'artery')"
"('artery', 'said')"
"('said', 'device')"
"('device', 'comprising')"
"('comprising', 'panel')"
"('panel', 'front')"
"('front', 'edge')"
"('edge', 'back')"
"('back', 'edge')"
"('edge', 'first')"
"('first', 'side')"
"('side', 'edge')"
"('edge', 'back')"
"('back', 'side')"
"('side', 'edge')"
"('edge', 'securing')"
"('securing', 'means')"
"('means', 'removably')"
"('removably', 'holding')"
"('holding', 'said')"
"('said', 'panel')"
"('panel', 'perineum')"
"('perineum', 'said')"
"('said', 'securing')"
"('securing', 'means')"
"('means', 'comprising')"
"('comprising', 'first')"
"('first', 'loop')"
"('loop', 'member')"
"('member', 'first')"
"('first', 'end')"
"('end', 'second')"
"('second', 'end')"
"('end', 'said')"
"('said', 'first')"
"('first', 'end')"
"('end', 'attached')"
"('attached', 'said')"
"('said', 'first')"
"('first', 'side')"
"('side', 'edge')"
"('edge', 'positioned')"
"('positioned', 'generally')"
"('generally', 'adjacent')"
"('adjacent', 'said')"
"('said', 'front')"
"('front', 'edge')"
"('edge', 'said')"
"('said', 'second')"
"('second', 'end')"
"('end', 'attached')"
"('attached', 'said')"
"('said', 'first')"
"('first', 'side')"
"('side', 'edge')"
"('edge', 'positioned')"
"('positioned', 'generally')"
"('generally', 'adjacent')"
"('adjacent', 'said')"
"('said', 'back')"
"('back', 'edge')"
"('edge', 'second')"
"('second', 'loop')"
"('loop', 'member')"
"('member', 'first')"
"('first', 'end')"
"('end', 'second')"
"('second', 'end')"
"('end', 'said')"
"('said', 'first')"
"('first', 'end')"
"('end', 'attached')"
"('attached', 'said')"
"('said', 'second')"
"('second', 'side')"
"('side', 'edge')"
"('edge', 'positioned')"
"('positioned', 'generally')"
"('generally', 'adjacent')"
"('adjacent', 'said')"
"('said', 'front')"
"('front', 'edge')"
"('edge', 'said')"
"('said', 'second')"
"('second', 'end')"
"('end', 'attached')"
"('attached', 'said')"
"('said', 'second')"
"('second', 'side')"
"('side', 'edge')"
"('edge', 'positioned')"
"('positioned', 'generally')"
"('generally', 'adjacent')"
"('adjacent', 'said')"
"('said', 'back')"
"('back', 'edge')"
"('edge', 'perineum')"
"('perineum', 'protecting')"
"('protecting', 'device')"
"('device', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'panel')"
"('panel', 'middle')"
"('middle', 'portion')"
"('portion', 'comprising')"
"('comprising', 'cushioning')"
"('cushioning', 'material')"
"('material', 'perineum')"
"('perineum', 'protecting')"
"('protecting', 'device')"
"('device', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'panel')"
"('panel', 'height')"
"('height', 'generally')"
"('generally', 'inch')"
"('inch', 'inches')"
"('inches', 'perineum')"
"('perineum', 'protecting')"
"('protecting', 'device')"
"('device', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'cushioning')"
"('cushioning', 'material')"
"('material', 'comprises')"
"('comprises', 'foamed')"
"('foamed', 'elastomeric')"
"('elastomeric', 'material')"
"('material', 'perineum')"
"('perineum', 'protecting')"
"('protecting', 'device')"
"('device', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'middle')"
"('middle', 'portion')"
"('portion', 'said')"
"('said', 'panel')"
"('panel', 'generally')"
"('generally', 'enclosed')"
"('enclosed', 'covering')"
"('covering', 'membrane')"
"('membrane', 'perineum')"
"('perineum', 'protecting')"
"('protecting', 'device')"
"('device', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'covering')"
"('covering', 'member')"
"('member', 'said')"
"('said', 'panel')"
"('panel', 'slit')"
"('slit', 'extending')"
"('extending', 'therethrough')"
"('therethrough', 'wherein')"
"('wherein', 'said')"
"('said', 'middle')"
"('middle', 'portion')"
"('portion', 'may')"
"('may', 'selectively')"
"('selectively', 'extended')"
"('extended', 'said')"
"('said', 'slit')"
"('slit', 'removed')"
"('removed', 'said')"
"('said', 'covering')"
"('covering', 'membrane')"
"('membrane', 'perineum')"
"('perineum', 'protecting')"
"('protecting', 'device')"
"('device', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'first')"
"('first', 'second')"
"('second', 'loop')"
"('loop', 'members')"
"('members', 'comprises')"
"('comprises', 'elongate')"
"('elongate', 'flexible')"
"('flexible', 'member')"
"('member', 'said')"
"('said', 'elongate')"
"('elongate', 'flexible')"
"('flexible', 'member')"
"('member', 'comprising')"
"('comprising', 'elastomeric')"
"('elastomeric', 'material')"
"('whirlpool', 'jet')"
"('jet', 'assembly')"
"('assembly', 'comprising')"
"('comprising', 'Venturi')"
"('Venturi', 'housing')"
"('housing', 'water')"
"('water', 'inlet')"
"('inlet', 'air')"
"('air', 'inlet')"
"('inlet', 'generating')"
"('generating', 'stream')"
"('stream', 'mixed')"
"('mixed', 'water')"
"('water', 'air')"
"('air', 'aperture')"
"('aperture', 'wall')"
"('wall', 'water')"
"('water', 'holding')"
"('holding', 'enclosure')"
"('enclosure', 'non')"
"('non', 'rotatable')"
"('rotatable', 'nozzle')"
"('nozzle', 'tube')"
"('tube', 'eyeball')"
"('eyeball', 'positioned')"
"('positioned', 'concentrically')"
"('concentrically', 'within')"
"('within', 'said')"
"('said', 'housing')"
"('housing', 'fluid')"
"('fluid', 'communication')"
"('communication', 'said')"
"('said', 'water')"
"('water', 'inlet')"
"('inlet', 'said')"
"('said', 'air')"
"('air', 'inlet')"
"('inlet', 'directing')"
"('directing', 'said')"
"('said', 'stream')"
"('stream', 'said')"
"('said', 'nozzle')"
"('nozzle', 'tube')"
"('tube', 'said')"
"('said', 'aperture')"
"('aperture', 'direction')"
"('direction', 'determined')"
"('determined', 'orientation')"
"('orientation', 'said')"
"('said', 'eyeball')"
"('eyeball', 'rotary')"
"('rotary', 'assembly')"
"('assembly', 'engaging')"
"('engaging', 'said')"
"('said', 'nozzle')"
"('nozzle', 'tube')"
"('tube', 'releasable')"
"('releasable', 'manner')"
"('manner', 'selective')"
"('selective', 'conversion')"
"('conversion', 'said')"
"('said', 'whirlpool')"
"('whirlpool', 'jet')"
"('jet', 'assembly')"
"('assembly', 'rotary')"
"('rotary', 'configuration')"
"('configuration', 'directable')"
"('directable', 'stationary')"
"('stationary', 'configuration')"
"('configuration', 'said')"
"('said', 'rotary')"
"('rotary', 'assembly')"
"('assembly', 'said')"
"('said', 'rotary')"
"('rotary', 'configuration')"
"('configuration', 'concentrically')"
"('concentrically', 'engaging')"
"('engaging', 'said')"
"('said', 'nozzle')"
"('nozzle', 'tube')"
"('tube', 'plurality')"
"('plurality', 'canted')"
"('canted', 'apertures')"
"('apertures', 'passing')"
"('passing', 'said')"
"('said', 'stream')"
"('stream', 'generating')"
"('generating', 'rotational')"
"('rotational', 'spin')"
"('spin', 'said')"
"('said', 'rotary')"
"('rotary', 'assembly')"
"('assembly', 'spraying')"
"('spraying', 'water')"
"('water', 'air')"
"('air', 'circular')"
"('circular', 'pattern')"
"('pattern', 'said')"
"('said', 'rotary')"
"('rotary', 'assembly')"
"('assembly', 'said')"
"('said', 'directable')"
"('directable', 'stationary')"
"('stationary', 'configuration')"
"('configuration', 'removed')"
"('removed', 'said')"
"('said', 'nozzle')"
"('nozzle', 'tube')"
"('tube', 'whirlpool')"
"('whirlpool', 'jet')"
"('jet', 'assembly')"
"('assembly', 'recited')"
"('recited', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'rotary')"
"('rotary', 'assembly')"
"('assembly', 'comprises')"
"('comprises', 'plurality')"
"('plurality', 'lugs')"
"('lugs', 'engaging')"
"('engaging', 'said')"
"('said', 'nozzle')"
"('nozzle', 'tube')"
"('tube', 'whirlpool')"
"('whirlpool', 'jet')"
"('jet', 'assembly')"
"('assembly', 'recited')"
"('recited', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'rotary')"
"('rotary', 'assembly')"
"('assembly', 'comprises')"
"('comprises', 'divider')"
"('divider', 'dividing')"
"('dividing', 'said')"
"('said', 'stream')"
"('stream', 'respective')"
"('respective', 'ones')"
"('ones', 'said')"
"('said', 'canted')"
"('canted', 'apertures')"
"('apertures', 'whirlpool')"
"('whirlpool', 'jet')"
"('jet', 'assembly')"
"('assembly', 'recited')"
"('recited', 'claim')"
"('claim', 'comprising')"
"('comprising', 'flow')"
"('flow', 'control')"
"('control', 'means')"
"('means', 'adjusting')"
"('adjusting', 'amount')"
"('amount', 'water')"
"('water', 'air')"
"('air', 'flowing')"
"('flowing', 'said')"
"('said', 'nozzle')"
"('nozzle', 'tube')"
"('tube', 'whirlpool')"
"('whirlpool', 'jet')"
"('jet', 'assembly')"
"('assembly', 'recited')"
"('recited', 'claim')"
"('claim', 'upon')"
"('upon', 'removal')"
"('removal', 'said')"
"('said', 'rotary')"
"('rotary', 'assembly')"
"('assembly', 'said')"
"('said', 'nozzle')"
"('nozzle', 'tube')"
"('tube', 'said')"
"('said', 'eyeball')"
"('eyeball', 'may')"
"('may', 'oriented')"
"('oriented', 'selected')"
"('selected', 'angle')"
"('angle', 'relative')"
"('relative', 'said')"
"('said', 'wall')"
"('wall', 'aperture')"
"('aperture', 'jet')"
"('jet', 'assembly')"
"('assembly', 'recited')"
"('recited', 'claim')"
"('claim', 'comprising')"
"('comprising', 'means')"
"('means', 'engaging')"
"('engaging', 'opposite')"
"('opposite', 'surfaces')"
"('surfaces', 'water')"
"('water', 'holding')"
"('holding', 'enclosure')"
"('enclosure', 'perimeter')"
"('perimeter', 'hole')"
"('hole', 'said')"
"('said', 'enclosure')"
"('enclosure', 'whirlpool')"
"('whirlpool', 'jet')"
"('jet', 'assembly')"
"('assembly', 'selectively')"
"('selectively', 'convertible')"
"('convertible', 'first')"
"('first', 'second')"
"('second', 'configurations')"
"('configurations', 'comprising')"
"('comprising', 'articulatable')"
"('articulatable', 'non')"
"('non', 'rotating')"
"('rotating', 'nozzle')"
"('nozzle', 'removable')"
"('removable', 'rotary')"
"('rotary', 'face')"
"('face', 'said')"
"('said', 'rotary')"
"('rotary', 'face')"
"('face', 'said')"
"('said', 'first')"
"('first', 'configuration')"
"('configuration', 'operably')"
"('operably', 'coupled')"
"('coupled', 'said')"
"('said', 'nozzle')"
"('nozzle', 'operation')"
"('operation', 'said')"
"('said', 'whirlpool')"
"('whirlpool', 'jet')"
"('jet', 'assembly')"
"('assembly', 'rotary')"
"('rotary', 'mode')"
"('mode', 'said')"
"('said', 'second')"
"('second', 'configuration')"
"('configuration', 'removed')"
"('removed', 'said')"
"('said', 'nozzle')"
"('nozzle', 'operation')"
"('operation', 'said')"
"('said', 'whirlpool')"
"('whirlpool', 'jet')"
"('jet', 'assembly')"
"('assembly', 'directable')"
"('directable', 'stationary')"
"('stationary', 'mode')"
"('mode', 'nozzle')"
"('nozzle', 'articulatable')"
"('articulatable', 'directing')"
"('directing', 'stream')"
"('stream', 'water')"
"('water', 'air')"
"('air', 'selected')"
"('selected', 'spot')"
"('spot', 'rotary')"
"('rotary', 'face')"
"('face', 'rotation')"
"('rotation', 'apertures')"
"('apertures', 'directing')"
"('directing', 'stream')"
"('stream', 'water')"
"('water', 'air')"
"('air', 'region')"
"('region', 'said')"
"('said', 'rotary')"
"('rotary', 'face')"
"('face', 'fluid')"
"('fluid', 'communication')"
"('communication', 'said')"
"('said', 'nozzle')"
"('nozzle', 'rotating')"
"('rotating', 'said')"
"('said', 'rotating')"
"('rotating', 'apertures')"
"('apertures', 'response')"
"('response', 'water')"
"('water', 'air')"
"('air', 'flow')"
"('flow', 'said')"
"('said', 'nozzle')"
"('nozzle', 'said')"
"('said', 'nozzle')"
"('nozzle', 'articulatable')"
"('articulatable', 'upon')"
"('upon', 'removal')"
"('removal', 'said')"
"('said', 'rotary')"
"('rotary', 'face')"
"('face', 'said')"
"('said', 'whirlpool')"
"('whirlpool', 'jet')"
"('jet', 'assembly')"
"('assembly', 'jet')"
"('jet', 'assembly')"
"('assembly', 'recited')"
"('recited', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'rotary')"
"('rotary', 'face')"
"('face', 'attached')"
"('attached', 'said')"
"('said', 'nozzle')"
"('nozzle', 'plurality')"
"('plurality', 'lugs')"
"('lugs', 'engage')"
"('engage', 'end')"
"('end', 'said')"
"('said', 'nozzle')"
"('nozzle', 'jet')"
"('jet', 'assembly')"
"('assembly', 'recited')"
"('recited', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'rotary')"
"('rotary', 'face')"
"('face', 'comprises')"
"('comprises', 'divider')"
"('divider', 'dividing')"
"('dividing', 'said')"
"('said', 'stream')"
"('stream', 'water')"
"('water', 'air')"
"('air', 'separated')"
"('separated', 'streams')"
"('streams', 'flow')"
"('flow', 'respective')"
"('respective', 'rotating')"
"('rotating', 'apertures')"
"('apertures', 'impart')"
"('impart', 'rotational')"
"('rotational', 'torque')"
"('torque', 'said')"
"('said', 'rotary')"
"('rotary', 'face')"
"('face', 'whirlpool')"
"('whirlpool', 'jet')"
"('jet', 'assembly')"
"('assembly', 'recited')"
"('recited', 'claim')"
"('claim', 'comprising')"
"('comprising', 'flow')"
"('flow', 'control')"
"('control', 'means')"
"('means', 'adjusting')"
"('adjusting', 'amount')"
"('amount', 'water')"
"('water', 'air')"
"('air', 'flowing')"
"('flowing', 'said')"
"('said', 'nozzle')"
"('nozzle', 'jet')"
"('jet', 'assembly')"
"('assembly', 'recited')"
"('recited', 'claim')"
"('claim', 'comprising')"
"('comprising', 'means')"
"('means', 'engaging')"
"('engaging', 'opposite')"
"('opposite', 'surfaces')"
"('surfaces', 'water')"
"('water', 'holding')"
"('holding', 'enclosure')"
"('enclosure', 'perimeter')"
"('perimeter', 'hole')"
"('hole', 'said')"
"('said', 'enclosure')"
"('enclosure', 'whirlpool')"
"('whirlpool', 'jet')"
"('jet', 'assembly')"
"('assembly', 'recited')"
"('recited', 'claim')"
"('claim', 'upon')"
"('upon', 'removal')"
"('removal', 'said')"
"('said', 'rotary')"
"('rotary', 'assembly')"
"('assembly', 'said')"
"('said', 'nozzle')"
"('nozzle', 'tube')"
"('tube', 'said')"
"('said', 'eyeball')"
"('eyeball', 'may')"
"('may', 'oriented')"
"('oriented', 'selected')"
"('selected', 'angle')"
"('angle', 'relative')"
"('relative', 'said')"
"('said', 'wall')"
"('wall', 'aperture')"
"('bathtub', 'invalid')"
"('invalid', 'seat')"
"('seat', 'assembly')"
"('assembly', 'including')"
"('including', 'seat')"
"('seat', 'mounted')"
"('mounted', 'advance')"
"('advance', 'upon')"
"('upon', 'installation')"
"('installation', 'position')"
"('position', 'outer')"
"('outer', 'side')"
"('side', 'bathtub')"
"('bathtub', 'proximate')"
"('proximate', 'floor')"
"('floor', 'outside')"
"('outside', 'bathtub')"
"('bathtub', 'inner')"
"('inner', 'location')"
"('location', 'wherein')"
"('wherein', 'seat')"
"('seat', 'positioned')"
"('positioned', 'center')"
"('center', 'region')"
"('region', 'said')"
"('said', 'bathtub')"
"('bathtub', 'whereat')"
"('whereat', 'person')"
"('person', 'may')"
"('may', 'washed')"
"('washed', 'showered')"
"('showered', 'comprising')"
"('comprising', 'two')"
"('two', 'rails')"
"('rails', 'dimensioned')"
"('dimensioned', 'span')"
"('span', 'width')"
"('width', 'said')"
"('said', 'bathtub')"
"('bathtub', 'inner')"
"('inner', 'outer')"
"('outer', 'side')"
"('side', 'bathtub')"
"('bathtub', 'rails')"
"('rails', 'provided')"
"('provided', 'inner')"
"('inner', 'bathtub')"
"('bathtub', 'side')"
"('side', 'inner')"
"('inner', 'rail')"
"('rail', 'support')"
"('support', 'means')"
"('means', 'provided')"
"('provided', 'outer')"
"('outer', 'bathtub')"
"('bathtub', 'side')"
"('side', 'outer')"
"('outer', 'rail')"
"('rail', 'support')"
"('support', 'means')"
"('means', 'supporting')"
"('supporting', 'rails')"
"('rails', 'bathtub')"
"('bathtub', 'two')"
"('two', 'supporting')"
"('supporting', 'bars')"
"('bars', 'carrying')"
"('carrying', 'seat')"
"('seat', 'bars')"
"('bars', 'inner')"
"('inner', 'outer')"
"('outer', 'ends')"
"('ends', 'connected')"
"('connected', 'two')"
"('two', 'moveable')"
"('moveable', 'seat')"
"('seat', 'support')"
"('support', 'legs')"
"('legs', 'bars')"
"('bars', 'may')"
"('may', 'held')"
"('held', 'floor')"
"('floor', 'side')"
"('side', 'seat')"
"('seat', 'remote')"
"('remote', 'bathtub')"
"('bathtub', 'supporting')"
"('supporting', 'bearings')"
"('bearings', 'fitted')"
"('fitted', 'supporting')"
"('supporting', 'bars')"
"('bars', 'proximate')"
"('proximate', 'inner')"
"('inner', 'ends')"
"('ends', 'said')"
"('said', 'support')"
"('support', 'bars')"
"('bars', 'said')"
"('said', 'bearings')"
"('bearings', 'shaped')"
"('shaped', 'positioned')"
"('positioned', 'engage')"
"('engage', 'two')"
"('two', 'rails')"
"('rails', 'whereby')"
"('whereby', 'seat')"
"('seat', 'supporting')"
"('supporting', 'bars')"
"('bars', 'seat')"
"('seat', 'support')"
"('support', 'legs')"
"('legs', 'may')"
"('may', 'advanced')"
"('advanced', 'together')"
"('together', 'along')"
"('along', 'rails')"
"('rails', 'thereby')"
"('thereby', 'shift')"
"('shift', 'seat')"
"('seat', 'position')"
"('position', 'outer')"
"('outer', 'side')"
"('side', 'said')"
"('said', 'bathtub')"
"('bathtub', 'position')"
"('position', 'center')"
"('center', 'region')"
"('region', 'bathtub')"
"('bathtub', 'said')"
"('said', 'seat')"
"('seat', 'support')"
"('support', 'legs')"
"('legs', 'also')"
"('also', 'shifted')"
"('shifted', 'position')"
"('position', 'adjacent')"
"('adjacent', 'outer')"
"('outer', 'side')"
"('side', 'said')"
"('said', 'bathtub')"
"('bathtub', 'assembly')"
"('assembly', 'claim')"
"('claim', 'wherein')"
"('wherein', 'supporting')"
"('supporting', 'bearings')"
"('bearings', 'rollers')"
"('rollers', 'located')"
"('located', 'provide')"
"('provide', 'axis')"
"('axis', 'rotation')"
"('rotation', 'supporting')"
"('supporting', 'bars')"
"('bars', 'substantially')"
"('substantially', 'inner')"
"('inner', 'ends')"
"('ends', 'said')"
"('said', 'bars')"
"('bars', 'permitting')"
"('permitting', 'outer')"
"('outer', 'ends')"
"('ends', 'bars')"
"('bars', 'elevated')"
"('elevated', 'hand')"
"('hand', 'advancement')"
"('advancement', 'supporting')"
"('supporting', 'bars')"
"('bars', 'seat')"
"('seat', 'seat')"
"('seat', 'support')"
"('support', 'legs')"
"('legs', 'assembly')"
"('assembly', 'claim')"
"('claim', 'wherein')"
"('wherein', 'one')"
"('one', 'wheels')"
"('wheels', 'provided')"
"('provided', 'brake')"
"('brake', 'means')"
"('means', 'assembly')"
"('assembly', 'claim')"
"('claim', 'comprising')"
"('comprising', 'positioning')"
"('positioning', 'brace')"
"('brace', 'means')"
"('means', 'extends')"
"('extends', 'downwardly')"
"('downwardly', 'rails')"
"('rails', 'engage')"
"('engage', 'inside')"
"('inside', 'surface')"
"('surface', 'bathtub')"
"('bathtub', 'secure')"
"('secure', 'rails')"
"('rails', 'displaced')"
"('displaced', 'use')"
"('use', 'assembly')"
"('assembly', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'positioning')"
"('positioning', 'brace')"
"('brace', 'means')"
"('means', 'comprises')"
"('comprises', 'tubular')"
"('tubular', 'braces')"
"('braces', 'mounted')"
"('mounted', 'sliding')"
"('sliding', 'advancement')"
"('advancement', 'across')"
"('across', 'width')"
"('width', 'bathtub')"
"('bathtub', 'inner')"
"('inner', 'walls')"
"('walls', 'engage')"
"('engage', 'inner')"
"('inner', 'walls')"
"('walls', 'bathtub')"
"('bathtub', 'assembly')"
"('assembly', 'claim')"
"('claim', 'comprising')"
"('comprising', 'positioning')"
"('positioning', 'brace')"
"('brace', 'means')"
"('means', 'extends')"
"('extends', 'downwardly')"
"('downwardly', 'rails')"
"('rails', 'engage')"
"('engage', 'inside')"
"('inside', 'surface')"
"('surface', 'bathtub')"
"('bathtub', 'secure')"
"('secure', 'rails')"
"('rails', 'displaced')"
"('displaced', 'use')"
"('use', 'assembly')"
"('assembly', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'positioning')"
"('positioning', 'brace')"
"('brace', 'means')"
"('means', 'comprises')"
"('comprises', 'tubular')"
"('tubular', 'braces')"
"('braces', 'mounted')"
"('mounted', 'sliding')"
"('sliding', 'advancement')"
"('advancement', 'across')"
"('across', 'width')"
"('width', 'bathtub')"
"('bathtub', 'inner')"
"('inner', 'walls')"
"('walls', 'engage')"
"('engage', 'inner')"
"('inner', 'walls')"
"('walls', 'bathtub')"
"('bathtub', 'assembly')"
"('assembly', 'claim')"
